X,Y,Elevation,Target
549659.0,213786.0,108.0,2
549659.0,213786.0,110.0,2
549659.0,213786.0,112.0,2
549659.0,213786.0,114.0,2
549659.0,213786.0,116.0,3
549659.0,213786.0,118.0,3
549659.0,213786.0,120.0,3
549659.0,213786.0,122.0,3
549659.0,213786.0,124.0,3
549659.0,213786.0,126.0,4
549659.0,213786.0,128.0,4
549659.0,213786.0,130.0,4
549659.0,213786.0,132.0,5
549659.0,213786.0,134.0,5
549659.0,213786.0,136.0,5
549659.0,213786.0,138.0,6
549659.0,213786.0,140.0,6
549659.0,213786.0,142.0,6
549659.0,213788.0,78.0,0
549659.0,213788.0,80.0,0
549659.0,213788.0,82.0,0
549659.0,213788.0,84.0,0
549659.0,213788.0,86.0,0
549659.0,213788.0,88.0,0
549659.0,213788.0,90.0,0
549659.0,213788.0,92.0,0
549659.0,213788.0,94.0,1
549659.0,213788.0,96.0,1
549659.0,213788.0,98.0,1
549659.0,213788.0,100.0,1
549659.0,213788.0,102.0,1
549659.0,213788.0,104.0,1
549659.0,213788.0,106.0,1
549659.0,213788.0,108.0,2
549659.0,213788.0,110.0,2
549659.0,213788.0,112.0,2
549659.0,213788.0,114.0,2
549659.0,213788.0,116.0,3
549659.0,213788.0,118.0,3
549659.0,213788.0,120.0,3
549659.0,213788.0,122.0,3
549659.0,213788.0,124.0,4
549659.0,213788.0,126.0,4
549659.0,213788.0,128.0,4
549659.0,213788.0,130.0,4
549659.0,213788.0,132.0,5
549659.0,213788.0,134.0,5
549659.0,213788.0,136.0,5
549659.0,213788.0,138.0,6
549659.0,213788.0,140.0,6
549659.0,213788.0,142.0,6
549659.0,213790.0,78.0,0
549659.0,213790.0,80.0,0
549659.0,213790.0,82.0,0
549659.0,213790.0,84.0,0
549659.0,213790.0,86.0,0
549659.0,213790.0,88.0,0
549659.0,213790.0,90.0,0
549659.0,213790.0,92.0,0
549659.0,213790.0,94.0,1
549659.0,213790.0,96.0,1
549659.0,213790.0,98.0,1
549659.0,213790.0,100.0,1
