X,Y,Elevation,Target
550700,213600,10,3
550700,213600,20,3
550700,213600,30,4
550700,213600,40,4
550700,213650,-20,1
550700,213650,-10,2
550700,213650,0,2
550700,213650,10,3
550700,213650,20,3
550700,213650,30,4
550700,213650,40,4
550700,213700,-20,1
550700,213700,-10,2
550700,213700,0,2
550700,213700,10,3
550700,213700,20,3
550700,213700,30,4
550700,213700,40,4
550700,213750,-20,1
550700,213750,-10,2
550700,213750,0,2
550700,213750,10,3
550700,213750,20,4
550700,213750,30,4
550700,213750,40,5
550700,213800,-20,2
550700,213800,-10,2
550700,213800,0,3
550700,213800,10,3
550700,213800,20,4
550700,213800,30,4
550700,213800,40,5
550700,213850,-20,2
550700,213850,-10,2
550700,213850,0,3
550700,213850,10,3
550700,213850,20,4
550700,213850,30,4
550700,213850,40,5
550700,213900,-20,2
550700,213900,-10,2
550700,213900,0,3
550700,213900,10,3
550700,213900,20,4
550700,213900,30,4
550700,213900,40,5
550750,213550,-20,1
550750,213550,-10,1
550750,213550,0,2
550750,213550,10,2
550750,213550,20,3
550750,213550,30,3
550750,213550,40,4
550750,213600,-20,1
550750,213600,-10,1
550750,213600,0,2
550750,213600,10,3
550750,213600,20,3
550750,213600,30,4
550750,213600,40,4
550750,213650,-20,1
550750,213650,-10,2
550750,213650,0,2
550750,213650,10,3
550750,213650,20,3
550750,213650,30,4
550750,213650,40,4
550750,213700,-20,1
550750,213700,-10,2
550750,213700,0,2
550750,213700,10,3
550750,213700,20,3
550750,213700,30,4
550750,213700,40,4
550750,213750,-20,1
550750,213750,-10,2
550750,213750,0,2
550750,213750,10,3
550750,213750,20,4
550750,213750,30,4
550750,213750,40,5
550750,213800,-20,2
550750,213800,-10,2
550750,213800,0,3
550750,213800,10,3
550750,213800,20,4
550750,213800,30,4
550750,213800,40,5
550750,213850,-20,2
550750,213850,-10,2
550750,213850,0,3
550750,213850,10,3
550750,213850,20,4
550750,213850,30,4
550750,213850,40,5
550750,213900,-20,2
550750,213900,-10,2
550750,213900,0,3
550750,213900,10,3
550750,213900,20,4
550750,213900,30,4
550750,213900,40,5
550800,213550,-20,1
550800,213550,-10,1
550800,213550,0,2
550800,213550,10,2
550800,213550,20,3
550800,213550,30,3
550800,213550,40,4
550800,213600,-20,1
550800,213600,-10,1
550800,213600,0,2
550800,213600,10,3
550800,213600,20,3
550800,213600,30,4
550800,213600,40,4
550800,213650,-20,1
550800,213650,-10,2
550800,213650,0,2
550800,213650,10,3
550800,213650,20,3
550800,213650,30,4
550800,213650,40,4
550800,213700,-20,1
550800,213700,-10,2
550800,213700,0,2
550800,213700,10,3
550800,213700,20,3
550800,213700,30,4
550800,213700,40,4
550800,213750,-20,1
550800,213750,-10,2
550800,213750,0,2
550800,213750,10,3
550800,213750,20,3
550800,213750,30,4
550800,213750,40,5
550800,213800,-20,1
550800,213800,-10,2
550800,213800,0,3
550800,213800,10,3
550800,213800,20,4
550800,213800,30,4
550800,213800,40,5
550800,213850,-20,2
550800,213850,-10,2
550800,213850,0,3
550800,213850,10,3
550800,213850,20,4
550800,213850,30,4
550800,213850,40,5
550800,213900,-20,2
550800,213900,-10,2
550800,213900,0,3
550800,213900,10,3
550800,213900,20,4
550800,213900,30,4
550800,213900,40,5
550850,213550,-20,1
550850,213550,-10,1
550850,213550,0,2
550850,213550,10,2
550850,213550,20,3
550850,213550,30,3
550850,213550,40,4
550850,213600,-20,1
550850,213600,-10,2
550850,213600,0,2
550850,213600,10,3
550850,213600,20,3
550850,213600,30,4
550850,213600,40,4
550850,213650,-20,1
550850,213650,-10,2
550850,213650,0,2
550850,213650,10,3
550850,213650,20,3
550850,213650,30,4
550850,213650,40,4
550850,213700,-20,1
550850,213700,-10,2
550850,213700,0,2
550850,213700,10,3
550850,213700,20,3
550850,213700,30,4
550850,213700,40,4
550850,213750,-20,1
550850,213750,-10,2
550850,213750,0,2
550850,213750,10,3
550850,213750,20,3
550850,213750,30,4
550850,213750,40,5
550850,213800,-20,1
550850,213800,-10,2
550850,213800,0,3
550850,213800,10,3
550850,213800,20,4
550850,213800,30,4
550850,213800,40,5
550850,213850,-20,2
550850,213850,-10,2
550850,213850,0,3
550850,213850,10,3
550850,213850,20,4
550850,213850,30,4
550850,213850,40,5
550850,213900,-20,2
550850,213900,-10,2
550850,213900,0,3
550850,213900,10,3
550850,213900,20,4
550850,213900,30,4
550850,213900,40,5
550900,213550,-20,1
550900,213550,-10,1
550900,213550,0,2
550900,213550,10,2
550900,213550,20,3
550900,213550,30,3
550900,213550,40,4
550900,213600,-20,1
550900,213600,-10,2
550900,213600,0,2
550900,213600,10,2
550900,213600,20,3
550900,213600,30,4
550900,213600,40,4
550900,213650,-20,1
550900,213650,-10,2
550900,213650,0,2
550900,213650,10,3
550900,213650,20,3
550900,213650,30,4
550900,213650,40,4
550900,213700,-20,1
550900,213700,-10,2
550900,213700,0,2
550900,213700,10,3
550900,213700,20,3
550900,213700,30,4
550900,213700,40,4
550900,213750,-20,1
550900,213750,-10,2
550900,213750,0,2
550900,213750,10,3
550900,213750,20,3
550900,213750,30,4
550900,213750,40,5
550900,213800,-20,1
550900,213800,-10,2
550900,213800,0,3
550900,213800,10,3
550900,213800,20,4
550900,213800,30,4
550900,213800,40,5
550900,213850,-20,2
550900,213850,-10,2
550900,213850,0,3
550900,213850,10,3
550900,213850,20,4
550900,213850,30,4
550900,213850,40,5
550900,213900,-20,2
550900,213900,-10,2
550900,213900,0,3
550900,213900,10,3
550900,213900,20,4
550900,213900,30,4
550900,213900,40,5
550950,213550,-20,1
550950,213550,-10,2
550950,213550,0,2
550950,213550,10,2
550950,213550,20,3
550950,213550,30,3
550950,213550,40,4
550950,213600,-20,1
550950,213600,-10,2
550950,213600,0,2
550950,213600,10,2
550950,213600,20,3
550950,213600,30,4
550950,213600,40,4
550950,213650,-20,1
550950,213650,-10,2
550950,213650,0,2
550950,213650,10,3
550950,213650,20,3
550950,213650,30,4
550950,213650,40,4
550950,213700,-20,1
550950,213700,-10,2
550950,213700,0,2
550950,213700,10,3
550950,213700,20,3
550950,213700,30,4
550950,213700,40,4
550950,213750,-20,1
550950,213750,-10,2
550950,213750,0,2
550950,213750,10,3
550950,213750,20,3
550950,213750,30,4
550950,213750,40,5
550950,213800,-20,2
550950,213800,-10,2
550950,213800,0,3
550950,213800,10,3
550950,213800,20,4
550950,213800,30,4
550950,213800,40,5
550950,213850,-20,2
550950,213850,-10,2
550950,213850,0,3
550950,213850,10,3
550950,213850,20,4
550950,213850,30,4
550950,213850,40,5
550950,213900,-20,2
550950,213900,-10,2
550950,213900,0,3
550950,213900,10,3
550950,213900,20,4
550950,213900,30,4
550950,213900,40,5
551000,213550,-20,2
551000,213550,-10,2
551000,213550,0,2
551000,213550,10,2
551000,213550,20,3
551000,213550,30,3
551000,213550,40,4
551000,213600,-20,1
551000,213600,-10,2
551000,213600,0,2
551000,213600,10,2
551000,213600,20,3
551000,213600,30,4
551000,213600,40,4
551000,213650,-20,1
551000,213650,-10,2
551000,213650,0,2
551000,213650,10,3
551000,213650,20,3
551000,213650,30,4
551000,213650,40,4
551000,213700,-20,1
551000,213700,-10,2
551000,213700,0,2
551000,213700,10,3
551000,213700,20,3
551000,213700,30,4
551000,213700,40,4
551000,213750,-20,2
551000,213750,-10,2
551000,213750,0,2
551000,213750,10,3
551000,213750,20,3
551000,213750,30,4
551000,213750,40,5
551000,213800,-20,2
551000,213800,-10,2
551000,213800,0,3
551000,213800,10,3
551000,213800,20,4
551000,213800,30,4
551000,213800,40,5
551000,213850,-20,2
551000,213850,-10,2
551000,213850,0,3
551000,213850,10,3
551000,213850,20,4
551000,213850,30,4
551000,213850,40,5
551000,213900,-20,2
551000,213900,-10,2
551000,213900,0,3
551000,213900,10,3
551000,213900,20,4
551000,213900,30,4
551000,213900,40,5
551050,213550,-20,2
551050,213550,-10,2
551050,213550,0,2
551050,213550,10,2
551050,213550,20,3
551050,213550,30,3
551050,213550,40,4
551050,213600,-20,2
551050,213600,-10,2
551050,213600,0,2
551050,213600,10,2
551050,213600,20,3
551050,213600,30,4
551050,213600,40,4
551050,213650,-20,1
551050,213650,-10,2
551050,213650,0,2
551050,213650,10,3
551050,213650,20,3
551050,213650,30,4
551050,213650,40,4
551050,213700,-20,1
551050,213700,-10,2
551050,213700,0,2
551050,213700,10,3
551050,213700,20,3
551050,213700,30,4
551050,213700,40,4
551050,213750,-20,2
551050,213750,-10,2
551050,213750,0,2
551050,213750,10,3
551050,213750,20,3
551050,213750,30,4
551050,213750,40,5
551050,213800,-20,2
551050,213800,-10,2
551050,213800,0,2
551050,213800,10,3
551050,213800,20,4
551050,213800,30,4
551050,213800,40,5
551050,213850,-20,2
551050,213850,-10,2
551050,213850,0,3
551050,213850,10,3
551050,213850,20,4
551050,213850,30,4
551050,213850,40,5
551050,213900,-20,2
551050,213900,-10,2
551050,213900,0,3
551050,213900,10,3
551050,213900,20,4
551050,213900,30,4
551050,213900,40,5
551100,213550,-20,2
551100,213550,-10,2
551100,213550,0,2
551100,213550,10,2
551100,213550,20,3
551100,213550,30,3
551100,213550,40,4
551100,213600,-20,2
551100,213600,-10,2
551100,213600,0,2
551100,213600,10,2
551100,213600,20,3
551100,213600,30,4
551100,213600,40,4
551100,213650,-20,2
551100,213650,-10,2
551100,213650,0,2
551100,213650,10,3
551100,213650,20,3
551100,213650,30,4
551100,213650,40,4
551100,213700,-20,2
551100,213700,-10,2
551100,213700,0,2
551100,213700,10,3
551100,213700,20,3
551100,213700,30,4
551100,213700,40,4
551100,213750,-20,2
551100,213750,-10,2
551100,213750,0,2
551100,213750,10,3
551100,213750,20,3
551100,213750,30,4
551100,213750,40,5
551100,213800,-20,2
551100,213800,-10,2
551100,213800,0,2
551100,213800,10,3
551100,213800,20,4
551100,213800,30,4
551100,213800,40,5
551100,213850,-20,2
551100,213850,-10,2
551100,213850,0,3
551100,213850,10,3
551100,213850,20,4
551100,213850,30,4
551100,213850,40,5
551100,213900,-20,2
551100,213900,-10,2
551100,213900,0,3
551100,213900,10,3
551100,213900,20,4
551100,213900,30,4
551100,213900,40,5
551150,213550,-20,2
551150,213550,-10,2
551150,213550,0,2
551150,213550,10,2
551150,213550,20,3
551150,213550,30,3
551150,213550,40,4
551150,213600,-20,2
551150,213600,-10,2
551150,213600,0,2
551150,213600,10,2
551150,213600,20,3
551150,213600,30,4
551150,213600,40,4
551150,213650,-20,2
551150,213650,-10,2
551150,213650,0,2
551150,213650,10,3
551150,213650,20,3
551150,213650,30,4
551150,213650,40,4
551150,213700,-20,2
551150,213700,-10,2
551150,213700,0,2
551150,213700,10,3
551150,213700,20,3
551150,213700,30,4
551150,213700,40,4
551150,213750,-20,2
551150,213750,-10,2
551150,213750,0,2
551150,213750,10,3
551150,213750,20,3
551150,213750,30,4
551150,213750,40,4
551150,213800,-20,2
551150,213800,-10,2
551150,213800,0,2
551150,213800,10,3
551150,213800,20,4
551150,213800,30,4
551150,213800,40,5
551150,213850,-20,2
551150,213850,-10,2
551150,213850,0,3
551150,213850,10,3
551150,213850,20,4
551150,213850,30,4
551150,213850,40,5
551150,213900,-20,2
551150,213900,-10,2
551150,213900,0,3
551150,213900,10,3
551150,213900,20,4
551150,213900,30,4
551150,213900,40,5
551200,213550,-20,2
551200,213550,-10,2
551200,213550,0,2
551200,213550,10,2
551200,213550,20,3
551200,213550,30,3
551200,213550,40,4
551200,213600,-20,2
551200,213600,-10,2
551200,213600,0,2
551200,213600,10,2
551200,213600,20,3
551200,213600,30,4
551200,213600,40,4
551200,213650,-20,2
551200,213650,-10,2
551200,213650,0,2
551200,213650,10,3
551200,213650,20,3
551200,213650,30,4
551200,213650,40,4
551200,213700,-20,2
551200,213700,-10,2
551200,213700,0,2
551200,213700,10,3
551200,213700,20,3
551200,213700,30,4
551200,213700,40,4
551200,213750,-20,2
551200,213750,-10,2
551200,213750,0,2
551200,213750,10,3
551200,213750,20,3
551200,213750,30,4
551200,213750,40,4
551200,213800,-20,2
551200,213800,-10,2
551200,213800,0,2
551200,213800,10,3
551200,213800,20,4
551200,213800,30,4
551200,213800,40,5
551200,213850,-20,2
551200,213850,-10,2
551200,213850,0,3
551200,213850,10,3
551200,213850,20,4
551200,213850,30,4
551200,213850,40,5
551200,213900,-20,2
551200,213900,-10,2
551200,213900,0,3
551200,213900,10,3
551200,213900,20,4
551200,213900,30,4
551200,213900,40,5
551250,213550,-20,2
551250,213550,-10,2
551250,213550,0,2
551250,213550,10,2
551250,213550,20,3
551250,213550,30,3
551250,213550,40,4
551250,213600,-20,2
551250,213600,-10,2
551250,213600,0,2
551250,213600,10,2
551250,213600,20,3
551250,213600,30,4
551250,213600,40,4
551250,213650,-20,2
551250,213650,-10,2
551250,213650,0,2
551250,213650,10,3
551250,213650,20,3
551250,213650,30,4
551250,213650,40,4
551250,213700,-20,2
551250,213700,-10,2
551250,213700,0,2
551250,213700,10,3
551250,213700,20,3
551250,213700,30,4
551250,213700,40,4
551250,213750,-20,2
551250,213750,-10,2
551250,213750,0,2
551250,213750,10,3
551250,213750,20,3
551250,213750,30,4
551250,213750,40,4
551250,213800,-20,2
551250,213800,-10,2
551250,213800,0,2
551250,213800,10,3
551250,213800,20,4
551250,213800,30,4
551250,213800,40,5
551250,213850,-20,2
551250,213850,-10,2
551250,213850,0,3
551250,213850,10,3
551250,213850,20,4
551250,213850,30,4
551250,213850,40,5
551250,213900,-20,2
551250,213900,-10,2
551250,213900,0,3
551250,213900,10,3
551250,213900,20,4
551250,213900,30,4
551250,213900,40,5
551300,213550,-20,2
551300,213550,-10,2
551300,213550,0,2
551300,213550,10,2
551300,213550,20,3
551300,213550,30,3
551300,213550,40,4
551300,213600,-20,2
551300,213600,-10,2
551300,213600,0,2
551300,213600,10,2
551300,213600,20,3
551300,213600,30,3
551300,213600,40,4
551300,213650,-20,2
551300,213650,-10,2
551300,213650,0,2
551300,213650,10,3
551300,213650,20,3
551300,213650,30,4
551300,213650,40,4
551300,213700,-20,2
551300,213700,-10,2
551300,213700,0,2
551300,213700,10,3
551300,213700,20,3
551300,213700,30,4
551300,213700,40,4
551300,213750,-20,2
551300,213750,-10,2
551300,213750,0,2
551300,213750,10,3
551300,213750,20,3
551300,213750,30,4
551300,213750,40,4
551300,213800,-20,2
551300,213800,-10,2
551300,213800,0,2
551300,213800,10,3
551300,213800,20,4
551300,213800,30,4
551300,213800,40,5
551300,213850,-20,2
551300,213850,-10,2
551300,213850,0,3
551300,213850,10,3
551300,213850,20,4
551300,213850,30,4
551300,213850,40,5
551300,213900,-20,2
551300,213900,-10,2
551300,213900,0,3
551300,213900,10,3
551300,213900,20,4
551300,213900,30,4
551300,213900,40,5
551350,213550,-20,2
551350,213550,-10,2
551350,213550,0,2
551350,213550,10,2
551350,213550,20,3
551350,213550,30,3
551350,213550,40,4
551350,213600,-20,2
551350,213600,-10,2
551350,213600,0,2
551350,213600,10,3
551350,213600,20,3
551350,213600,30,3
551350,213600,40,4
551350,213650,-20,2
551350,213650,-10,2
551350,213650,0,2
551350,213650,10,3
551350,213650,20,3
551350,213650,30,4
551350,213650,40,4
551350,213700,-20,2
551350,213700,-10,2
551350,213700,0,2
551350,213700,10,3
551350,213700,20,3
551350,213700,30,4
551350,213700,40,4
551350,213750,-20,2
551350,213750,-10,2
551350,213750,0,2
551350,213750,10,3
551350,213750,20,3
551350,213750,30,4
551350,213750,40,4
551350,213800,-20,2
551350,213800,-10,2
551350,213800,0,2
551350,213800,10,3
551350,213800,20,4
551350,213800,30,4
551350,213800,40,5
551350,213850,-20,2
551350,213850,-10,2
551350,213850,0,3
551350,213850,10,3
551350,213850,20,4
551350,213850,30,4
551350,213850,40,5
551350,213900,-20,2
551350,213900,-10,2
551350,213900,0,3
551350,213900,10,3
551350,213900,20,4
551350,213900,30,4
551350,213900,40,5
551400,213550,-20,2
551400,213550,-10,2
551400,213550,0,2
551400,213550,10,3
551400,213550,20,3
551400,213550,30,3
551400,213550,40,4
551400,213600,-20,2
551400,213600,-10,2
551400,213600,0,2
551400,213600,10,3
551400,213600,20,3
551400,213600,30,3
551400,213600,40,4
551400,213650,-20,2
551400,213650,-10,2
551400,213650,0,2
551400,213650,10,3
551400,213650,20,3
551400,213650,30,4
551400,213650,40,4
551400,213700,-20,2
551400,213700,-10,2
551400,213700,0,2
551400,213700,10,3
551400,213700,20,3
551400,213700,30,4
551400,213700,40,4
551400,213750,-20,2
551400,213750,-10,2
551400,213750,0,2
551400,213750,10,3
551400,213750,20,3
551400,213750,30,4
551400,213750,40,4
551400,213800,-20,2
551400,213800,-10,2
551400,213800,0,2
551400,213800,10,3
551400,213800,20,3
551400,213800,30,4
551400,213800,40,5
551400,213850,-20,2
551400,213850,-10,2
551400,213850,0,3
551400,213850,10,3
551400,213850,20,4
551400,213850,30,4
551400,213850,40,5
551400,213900,-20,2
551400,213900,-10,2
551400,213900,0,3
551400,213900,10,3
551400,213900,20,4
551400,213900,30,4
551400,213900,40,5
551450,213550,-20,2
551450,213550,-10,2
551450,213550,0,2
551450,213550,10,3
551450,213550,20,3
551450,213550,30,3
551450,213550,40,4
551450,213600,-20,2
551450,213600,-10,2
551450,213600,0,2
551450,213600,10,3
551450,213600,20,3
551450,213600,30,3
551450,213600,40,4
551450,213650,-20,2
551450,213650,-10,2
551450,213650,0,2
551450,213650,10,3
551450,213650,20,3
551450,213650,30,4
551450,213650,40,4
551450,213700,-20,2
551450,213700,-10,2
551450,213700,0,2
551450,213700,10,3
551450,213700,20,3
551450,213700,30,4
551450,213700,40,4
551450,213750,-20,2
551450,213750,-10,2
551450,213750,0,2
551450,213750,10,3
551450,213750,20,3
551450,213750,30,4
551450,213750,40,4
551450,213800,-20,2
551450,213800,-10,2
551450,213800,0,2
551450,213800,10,3
551450,213800,20,3
551450,213800,30,4
551450,213800,40,5
551450,213850,-20,2
551450,213850,-10,2
551450,213850,0,3
551450,213850,10,3
551450,213850,20,4
551450,213850,30,4
551450,213850,40,5
551450,213900,-20,2
551450,213900,-10,2
551450,213900,0,3
551450,213900,10,3
551450,213900,20,4
551450,213900,30,4
551450,213900,40,5
